"ID number","Word","Part of Speech","CEFR","Points","","","",""
"","philosophy","Noun","“C2”","1","","","",""
"","municipal","Adjective","“C2”","1","","","",""
"","ideology","Noun","“C2”","1","","","",""
"","differ","Verb","“C2”","1","","","",""
"","entrepreneur","noun","“C2”","1","","","",""
"","credibility","noun","“C2”","1","","","",""
"","contradiction","Noun","“C2”","1","","","",""
"","destiny","Noun","“C2”","1","","","",""
"","federal","Adjective","“C2”","1","","","",""
"","bride","noun","“C2”","1","","","",""
"","absurd","Adjective","“C2”","1","","","",""
"","constitutional","Adjective","“C2”","1","","","",""
"","virgin","noun","“C2”","1","","","",""
"","united","Adjective","“C2”","1","","","",""
"","throne","Noun","“C2”","1","","","",""
"","sweat","Verb","“C2”","1","","","",""
"","sweat","Noun","“C2”","1","","","",""
"","sunset","Noun","“C2”","1","","","",""
"","suitcase","Noun","“C2”","1","","","",""
"","spectator","Noun","“C2”","1","","","",""
"","slaughter","Verb","“C2”","1","","","",""
"","sigh","Verb","“C2”","1","","","",""
"","sigh","Noun","“C2”","1","","","",""
"","secular","Adjective","“C2”","1","","","",""
"","rhetoric","Noun","“C2”","1","","","",""
"","referendum","Noun","“C2”","1","","","",""
"","prosecutor","Noun","“C2”","1","","","",""
"","propaganda","noun","“C2”","1","","","",""
"","problematic","Adjective","“C2”","1","","","",""
"","poison","Noun","“C2”","1","","","",""
"","poisonous","Adjective","“C2”","1","","","",""
"","na´ve","Adjective","“C2”","1","","","",""
"","misfortune","Noun","“C2”","1","","","",""
"","minutes","Noun","“C2”","1","","","",""
"","metaphor","Noun","“C2”","1","","","",""
"","mandate","Noun","“C2”","1","","","",""
"","leak","Verb","“C2”","1","","","",""
"","leak","Noun","“C2”","1","","","",""
"","kidnap","Verb","“C2”","1","","","",""
"","kidnapping","Noun","“C2”","1","","","",""
"","irony","Noun","“C2”","1","","","",""
"","ironic","Adjective","“C2”","1","","","",""
"","indirect","Adjective","“C2”","1","","","",""
"","indirectly","Adverb","“C2”","1","","","",""
"","inheritance","Noun","“C2”","1","","","",""
"","indifferent","Adjective","“C2”","1","","","",""
"","inability","Noun","“C2”","1","","","",""
"","hunter","Noun","“C2”","1","","","",""
"","humanitarian","Adjective","“C2”","1","","","",""
"","expel","Verb","“C2”","1","","","",""
"","exaggerate","Verb","“C2”","1","","","",""
"","envy","Verb","“C2”","1","","","",""
"","envy","Noun","“C2”","1","","","",""
"","embassy","Noun","“C2”","1","","","",""
"","elite","Noun","“C2”","1","","","",""
"","ecological","Adjective","“C2”","1","","","",""
"","dot","Noun","“C2”","1","","","",""
"","disappearance","Noun","“C2”","1","","","",""
"","diploma","Noun","“C2”","1","","","",""
"","dictator","Noun","“C2”","1","","","",""
"","dictatorship","Noun","“C2”","1","","","",""
"","curse","Noun","“C2”","1","","","",""
"","cue","Noun","“C2”","1","","","",""
"","credible","Adjective","“C2”","1","","","",""
"","counteract","Verb","“C2”","1","","","",""
"","coordination","Noun","“C2”","1","","","",""
"","consciously","Adverb","“C2”","1","","","",""
"","conquer","Verb","“C2”","1","","","",""
"","coalition","Noun","“C2”","1","","","",""
"","catastrophe","Noun","“C2”","1","","","",""
"","bureaucratic","Adjective","“C2”","1","","","",""
"","betray","Verb","“C2”","1","","","",""
"","betrayal","Noun","“C2”","1","","","",""
"","avenue","Noun","“C2”","1","","","",""
"","autonomous","Adjective","“C2”","1","","","",""
"","apparatus","Noun","“C2”","1","","","",""
"","aggression","Noun","“C2”","1","","","",""
"","aesthetic","Adjective","“C2”","1","","","",""
"","academy","Noun","“C2”","1","","","",""
"","abundant","Adjective","“C2”","1","","","",""
"","youthful","Adjective","“C2”","1","","","",""
"","worsen","Verb","“C2”","1","","","",""
"","witch","Noun","“C2”","1","","","",""
"","void","Noun","“C2”","1","","","",""
"","vaccine","Noun","“C2”","1","","","",""
"","infect","Verb","“C2”","1","","","",""
"","utmost","Noun","“C2”","1","","","",""
"","unjust","Adjective","“C2”","1","","","",""
"","unexpectedly","Adverb","“C2”","1","","","",""
"","unequivocal","Adjective","“C2”","1","","","",""
"","unconscious","Adjective","“C2”","1","","","",""
"","unanimous","Adjective","“C2”","1","","","",""
"","treaty","Noun","“C2”","1","","","",""
"","tread","Verb","“C2”","1","","","",""
"","tire","Verb","“C2”","1","","","",""
"","theoretically","Adverb","“C2”","1","","","",""
"","theological","Adjective","“C2”","1","","","",""
"","territorial","Adjective","“C2”","1","","","",""
"","terrestrial","Adjective","“C2”","1","","","",""
"","tease","Verb","“C2”","1","","","",""
"","taxation","Noun","“C2”","1","","","",""
"","tactical","Adjective","“C2”","1","","","",""
"","surrounding","Adjective","“C2”","1","","","",""
"","surrender","Verb","“C2”","1","","","",""
"","supreme","Adjective","“C2”","1","","","",""
"","superiority","Noun","“C2”","1","","","",""
"","suburb","Noun","“C2”","1","","","",""
"","stride","Verb","“C2”","1","","","",""
"","stimulus","Noun","“C2”","1","","","",""
"","statute","Noun","“C2”","1","","","",""
"","staircase","Noun","“C2”","1","","","",""
"","stadium","Noun","“C2”","1","","","",""
"","spouse","Noun","“C2”","1","","","",""
"","spontaneous","Adjective","“C2”","1","","","",""
"","spontaneously","Adverb","“C2”","1","","","",""
"","spectacle","Noun","“C2”","1","","","",""
"","specialty","Noun","“C2”","1","","","",""
"","specialised","Adjective","“C2”","1","","","",""
"","sovereignty","Noun","“C2”","1","","","",""
"","sorrow","Noun","“C2”","1","","","",""
"","so-called","Adjective","“C2”","1","","","",""
"","simplicity","Noun","“C2”","1","","","",""
"","semester","Noun","“C2”","1","","","",""
"","sanction","Noun","“C2”","1","","","",""
"","roam","Verb","“C2”","1","","","",""
"","rejoice","Verb","“C2”","1","","","",""
"","rejection","Noun","“C2”","1","","","",""
"","reinforcements","Noun","“C2”","1","","","",""
"","regularity","Noun","“C2”","1","","","",""
"","refrigerator","Noun","“C2”","1","","","",""
"","redo","Verb","“C2”","1","","","",""
"","reconciliation","Noun","“C2”","1","","","",""
"","rage","Noun","“C2”","1","","","",""
"","radically","Adverb","“C2”","1","","","",""
"","pyramid","Noun","“C2”","1","","","",""
"","protagonist","Noun","“C2”","1","","","",""
"","primitive","Adjective","“C2”","1","","","",""
"","prey","Noun","“C2”","1","","","",""
"","poetic","Adjective","“C2”","1","","","",""
"","pitiful","Adjective","“C2”","1","","","",""
"","persecution","Noun","“C2”","1","","","",""
"","perpetrator","Noun","“C2”","1","","","",""
"","pedestrian","Noun","“C2”","1","","","",""
"","pearl","Noun","“C2”","1","","","",""
"","paradox","Noun","“C2”","1","","","",""
"","overthrow","Verb","“C2”","1","","","",""
"","optimism","Noun","“C2”","1","","","",""
"","optimal","Adjective","“C2”","1","","","",""
"","oppression","Noun","“C2”","1","","","",""
"","openness","Noun","“C2”","1","","","",""
"","nucleus","Noun","“C2”","1","","","",""
"","novelty","Noun","“C2”","1","","","",""
"","notebook","Noun","“C2”","1","","","",""
"","morally","Adverb","“C2”","1","","","",""
"","fatigue","Noun","“C2”","1","","","",""
"","militant","Adjective","“C2”","1","","","",""
"","mentality","Noun","“C2”","1","","","",""
"","maternal","Adjective","“C2”","1","","","",""
"","luxurious","Adjective","“C2”","1","","","",""
"","loneliness","Noun","“C2”","1","","","",""
"","lighten","Verb","“C2”","1","","","",""
"","liberate","Verb","“C2”","1","","","",""
"","knot","Noun","“C2”","1","","","",""
"","judicial","Adjective","“C2”","1","","","",""
"","interruption","Noun","“C2”","1","","","",""
"","federation","Noun","“C2”","1","","","",""
"","continuation","Noun","“C2”","1","","","",""
"","congress","Noun","“C2”","1","","","",""
"","warrior","Noun","“C2”","1","","","",""
"","tribe","Noun","“C2”","1","","","",""
"","solidarity","Noun","“C2”","1","","","",""
"","saw","Noun","“C2”","1","","","",""
"","prophet","Noun","“C2”","1","","","",""
"","prestige","Noun","“C2”","1","","","",""
"","pope","Noun","“C2”","1","","","",""
"","injustice","Noun","“C2”","1","","","",""
"","forehead","Noun","“C2”","1","","","",""
"","epoch","Noun","“C2”","1","","","",""
"","emperor","Noun","“C2”","1","","","",""
"","dependence","Noun","“C2”","1","","","",""
"","cannon","Noun","“C2”","1","","","",""
"","tremble","Verb","“C2”","1","","","",""
"","transmission","Noun","“C2”","1","","","",""
"","torment","Verb","“C2”","1","","","",""
"","surpass","Verb","“C2”","1","","","",""
"","shield","Verb","“C2”","1","","","",""
"","seriousness","Noun","“C2”","1","","","",""
"","salon","Noun","“C2”","1","","","",""
"","republic","Noun","“C2”","1","","","",""
"","pronunciation","Noun","“C2”","1","","","",""
"","prohibition","Noun","“C2”","1","","","",""
"","pedagogical","Adjective","“C2”","1","","","",""
"","peasant","Noun","“C2”","1","","","",""
"","organizer","Noun","“C2”","1","","","",""
"","naive","Adjective","“C2”","1","","","",""
"","monetary","Adjective","“C2”","1","","","",""
"","monastery","Noun","“C2”","1","","","",""
"","knight","Noun","“C2”","1","","","",""
"","kindness","Noun","“C2”","1","","","",""
"","interlocutor","Noun","“C2”","1","","","",""
"","heavenly","Adverb","“C2”","1","","","",""
"","financing","Noun","“C2”","1","","","",""
"","eternity","Noun","“C2”","1","","","",""
"","deviation","Noun","“C2”","1","","","",""
"","delegation","Noun","“C2”","1","","","",""
"","decree","Noun","“C2”","1","","","",""
"","commissioner","Noun","“C2”","1","","","",""
"","binding","Adjective","“C2”","1","","","",""
"","battalion","Noun","“C2”","1","","","",""
"","axis","Noun","“C2”","1","","","",""
"","authorship","Noun","“C2”","1","","","",""
"","altar","Noun","“C2”","1","","","",""
"","accomplishment","Noun","“C2”","1","","","",""
"","wounded","Adjective","“C2”","1","","","",""
"","wanted","Adjective","“C2”","1","","","",""
"","usefulness","Noun","“C2”","1","","","",""
"","sect","Noun","“C2”","1","","","",""
"","rite","Noun","“C2”","1","","","",""
"","riddle","Noun","“C2”","1","","","",""
"","revolt","Noun","“C2”","1","","","",""
"","respected","Adjective","“C2”","1","","","",""
"","profitability","Noun","“C2”","1","","","",""
"","pious","Adjective","“C2”","1","","","",""
"","penetrate","Verb","“C2”","1","","","",""
"","passing","Adjective","“C2”","1","","","",""
"","ordinance","Noun","“C2”","1","","","",""
"","oneself","Pronoun","“C2”","1","","","",""
"","modernisation","Noun","“C2”","1","","","",""
"","massacre","Noun","“C2”","1","","","",""
"","longing","Noun","“C2”","1","","","",""
"","long-lasting","Adjective","“C2”","1","","","",""
"","liquidate","Verb","“C2”","1","","","",""
"","linguistic","Adjective","“C2”","1","","","",""
"","legislator","Noun","“C2”","1","","","",""
"","journalistic","Adjective","“C2”","1","","","",""
"","jerk","Noun","“C2”","1","","","",""
"","interrogation","Noun","“C2”","1","","","",""
"","insignificant","Adjective","“C2”","1","","","",""
"","innumerable","Adjective","“C2”","1","","","",""
"","inclination","Noun","“C2”","1","","","",""
"","inauguration","Noun","“C2”","1","","","",""
"","imprison","Verb","“C2”","1","","","",""
"","immortal","Adjective","“C2”","1","","","",""
"","imitate","Verb","“C2”","1","","","",""
"","ignorant","Adjective","“C2”","1","","","",""
"","ideological","Adjective","“C2”","1","","","",""
"","governmental","Adjective","“C2”","1","","","",""
"","glue","Noun","“C2”","1","","","",""
"","galaxy","Noun","“C2”","1","","","",""
"","fusion","Noun","“C2”","1","","","",""
"","frank","Adjective","“C2”","1","","","",""
"","fortress","Noun","“C2”","1","","","",""
"","formulation","Noun","“C2”","1","","","",""
"","forgiveness","Noun","“C2”","1","","","",""
"","flock","Noun","“C2”","1","","","",""
"","fixed","Adjective","“C2”","1","","","",""
"","fist","Noun","“C2”","1","","","",""
"","fake","Adjective","“C2”","1","","","",""
"","failed","Adjective","“C2”","1","","","",""
"","facilitation","Noun","“C2”","1","","","",""
"","extraction","Noun","“C2”","1","","","",""
"","eve","Noun","“C2”","1","","","",""
"","entrust","Verb","“C2”","1","","","",""
"","energetic","Adjective","“C2”","1","","","",""
"","embryo","Noun","“C2”","1","","","",""
"","electoral","Adjective","“C2”","1","","","",""
"","educated","Adjective","“C2”","1","","","",""
"","economist","Noun","“C2”","1","","","",""
"","economical","Adjective","“C2”","1","","","",""
"","drastic","Adjective","“C2”","1","","","",""
"","domicile","Noun","“C2”","1","","","",""
"","doctorate","Noun","“C2”","1","","","",""
"","dispatch","Verb","“C2”","1","","","",""
"","diplomatic","Adjective","“C2”","1","","","",""
"","diplomacy","Noun","“C2”","1","","","",""
"","diligently","Adverb","“C2”","1","","","",""
"","dialect","Noun","“C2”","1","","","",""
"","developed","Adjective","“C2”","1","","","",""
"","descendant","Noun","“C2”","1","","","",""
"","dense","Adjective","“C2”","1","","","",""
"","demonstrator","Noun","“C2”","1","","","",""
"","deliberation","Noun","“C2”","1","","","",""
"","defensive","Adjective","“C2”","1","","","",""
"","deduction","Noun","“C2”","1","","","",""
"","dean","Noun","“C2”","1","","","",""
